"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","01/03成交量(張)","12/30成交量(張)"
="3583","辛耘","107","-0.93","+19.8","+31","+34.4","+33.8","+63.9","+66.9","115","115","115","115","115","115","115","89.8","81.7","79.2","78.3","62.2","58.1","51.8","+1.68","+0.59","+8.51","+7.78","33,962","15,943"
="3587","閎康","158.5","+0.96","+2.59","+4.28","+7.46","+17.8","+12","+22.9","161","161","161","161","165","168","168","153.5","150.5","146.5","133","129.5","126","84.7","+7.24","+14.1","+0.23","+0.46","1,498","1,237"
="3588","通嘉","151","+0.67","-1.63","+4.14","+4.5","-5.03","+36","+57.5","156.5","158","158","159.5","174.5","174.5","174.5","149","146","143.5","135.5","106.5","90.8","55","-0.75","-2.72","-0.58","-3.66","2,889","1,176"
="3596","智易","129.5","+1.57","+3.6","+4.02","+3.19","+20.5","+43.3","+24.5","132","132","132","135","135","135","135","125.5","124","121","106","89.3","87.2","83.6","+8.75","+5.91","+1.21","+1.37","9,453","5,021"
="3607","谷崧","18.4","-1.87","-4.66","+3.95","-0.54","+25.6","+43.8","+22.7","19.7","19.9","20.35","20.35","20.35","20.35","20.35","18.4","17.7","17.7","14.5","12.35","12.35","12","-2.32","-2.18","-0.96","+0.67","13,183","3,339"
="3623","富晶通","22.1","+9.95","+32.7","+37.3","+37.7","+39.9","+46.4","+42.1","22.1","22.1","22.1","22.1","22.1","22.1","26.3","17.05","16.25","15.7","15.55","15.2","14.3","13.1","+0.26","+0.06","+6.2","+6.2","2,992","1,699"
="3624","光頡","84","+2.44","+17.2","+25.9","+45.6","+67.3","+141","+92.4","85.9","85.9","85.9","85.9","85.9","85.9","85.9","72.3","68.3","56","50.7","34.15","34.15","26.05","+3.92","+2.29","+12.8","+15.7","37,260","54,972"
="3625","西勝","26.45","+1.93","+2.92","+1.15","-1.31","+5.38","+35.6","-10.8","27","27","28","28","28","32.85","32.85","25.7","25.7","25.7","24.35","18.8","18.8","16.85","+22.7","+12.2","-0.28","-0.68","1,442","648"
="3653","健策","408","0","+1.24","+1.37","-2.74","-8.31","+24.4","+27.9","417.5","417.5","421","454","461","461","461","394.5","394.5","394.5","394.5","315","276.5","202","-8.35","-5.57","-0.38","-1.97","1,094","1,295"
="3665","貿聯-KY","263.5","+0.96","+3.33","+3.74","+8.88","+5.19","+7.33","+1.74","265.5","265.5","265.5","265.5","276.5","276.5","325","256","253","240","240","229","208","206","+22.7","+18.8","-0.27","-0.26","1,024","507"
="3675","德微","294","+1.91","+8.49","+7.1","+2.08","+4.81","+79.8","+143","313","313","313","320","320","320","320","268","267.5","267.5","267.5","154","109.5","64.5","+2.53","-1.08","+1.33","-1.24","7,567","4,640"
="3680","家登","334.5","+3.56","+6.02","+6.19","+6.7","+5.19","+46.4","+23.4","340.5","340.5","340.5","340.5","340.5","340.5","383.5","313.5","313.5","308.5","305.5","215","208","208","+14.1","+12.3","+0.76","-2.42","2,597","3,993"
="3689","湧德","49.2","+1.65","+1.44","-2.38","+14.8","+10.9","+19.4","+59","49.9","52.6","55.8","55.8","55.8","55.8","55.8","46.75","46.75","42.6","42.15","39.9","27.8","24.6","+1.41","-5.64","-7.2","-16.1","3,687","3,006"
="3702","大聯大","52.3","-0.57","+0.19","+2.15","+2.95","+4.39","+9.99","-9.36","53.4","53.4","53.4","53.4","53.4","61","61","51.9","51.1","50.4","50.1","46.85","46.55","42.5","-0.38","+2.73","-0.04","-0.07","6,421","3,648"
="3706","神達","34.5","-1.99","0","+2.07","+1.17","+7.14","+24.5","+23.2","35.5","35.5","35.5","35.5","35.5","35.5","35.5","34.4","34","33.45","32.05","27.35","26.85","25.3","+4.18","+10.2","+0.11","+0.17","11,643","15,721"
="3707","漢磊","144.5","+1.05","-0.69","+6.25","+5.86","-6.77","+36.3","+79.3","149.5","149.5","149.5","155.5","173.5","173.5","173.5","143","136","132","131","99.7","79.3","38.4","+3.98","+3.37","+0.47","+1.53","10,584","9,053"
="4128","中天","66.7","-3.75","-3.33","-4.3","-2.91","+2.93","+27.8","+11.4","70.5","70.5","70.7","72.5","75.3","75.3","82.5","66","66","66","65.2","50.2","50.2","50.2","-11.8","-3.89","-0.09","-0.02","4,665","2,115"
="4141","龍燈-KY","25.15","+0.4","+1.62","+1.21","-2.71","+13.8","+14.8","+108","25.25","25.25","26.55","27.15","30","30","30","24.8","24.7","24.25","22.1","19.85","11.7","11.05","+31.2","+23.4","-6.57","-13.9","2,370","1,618"
="4162","智擎","70.3","-3.17","+8.15","+10.9","+11.9","+10.2","+27.8","+8.15","74.5","74.5","74.5","74.5","74.5","74.5","84.6","68.9","63.6","62.6","61.7","53.2","53.2","47.4","-1.76","-0.56","+0.36","+0.38","1,877","8,004"
="4513","福裕","17.5","+1.74","+4.79","+7.69","+16.3","+23.2","+50.2","+68.3","17.9","17.9","17.9","17.9","17.9","17.9","17.9","16.45","16.2","15.05","14.25","11.15","9.28","8.18","+28.7","+19","+0.28","-0.43","1,361","1,160"
="4534","慶騰","14.9","+3.47","+15.5","+19.7","+14.6","+14.6","+29.6","-4.18","15.75","15.75","15.75","15.75","15.75","16.35","17.7","12.9","12.5","12.45","12.45","10.85","10.85","8.23","-1.49","-1.05","+0.63","+0.63","7,308","4,488"
="4714","永捷","14.75","-0.67","+1.37","+2.43","+2.79","+4.61","+10.9","+4.98","15.1","15.1","15.1","15.9","15.95","16.15","16.15","14.5","14.4","14.25","14","13.15","11.75","11.15","+12.6","+14.2","-0.05","-0.2","1,285","1,594"
="4720","德淵","17.8","+9.88","+16.3","+17.1","+18.7","+25.4","+27.6","+17.5","17.8","17.8","17.8","17.8","17.8","17.8","20.65","15.2","15.2","14.65","14.2","13.65","13.1","13.1","+0.83","+1.25","+3.36","+3.34","3,554","2,349"
="4721","美琪瑪","155.5","-1.27","+0.65","-1.27","+4.01","+2.64","+46","+91.7","160.5","160.5","170.5","170.5","184.5","184.5","184.5","154.5","154.5","149.5","146.5","102","75.6","50","+2","-1.1","-0.49","+0.36","1,879","1,445"
="4739","康普","147","-0.68","+1.73","0","+8.89","+3.52","+45.5","+30.7","152","152","156.5","156.5","176.5","176.5","176.5","144.5","144","135","133","98.2","97.5","57.7","+10.9","+6.79","+0.17","-0.51","3,126","1,912"
="4743","合一","278","-3.3","-3.3","-3.14","-4.63","-4.47","+57.1","+26.9","294.5","294.5","296.5","312.5","338","338","338","275","275","275","275","165","165","165","-8.67","+0.62","","","2,265","2,239"
="4744","皇將","36.8","-3.16","-6.36","-5.52","+0.82","+32.6","+39.1","+46","39.35","42.6","42.6","42.6","42.6","42.6","42.6","36.8","36.8","34.4","27.5","24.45","24.45","23.05","+2.07","-0.48","-1.14","+0.33","1,207","1,336"
="4755","三福化","169.5","-2.87","+4.63","+19.8","+51.3","+93.3","+160","+158","187.5","187.5","187.5","187.5","187.5","187.5","187.5","162.5","139","113.5","90","64.8","59.6","56.2","+1.45","+0.39","-8.16","+5.39","2,556","27,838"
="4904","遠傳","64.1","-0.77","-0.31","+0.31","+0.94","+1.91","+4.74","-1.84","64.7","64.7","64.7","64.7","65","65.6","66.8","63.8","63.5","62.8","62.3","60.7","60","59.8","-7.84","-4.84","0","0","1,233","2,480"
="4906","正文","32.1","-0.62","+2.88","+7.36","+7.18","+15.9","+26.6","-2.73","32.95","32.95","32.95","32.95","32.95","35.2","36.95","31","30.1","29.45","27.6","25.1","24.25","24.25","-1.93","-1.29","-3.94","+10","13,180","22,571"
="4915","致伸","56","-1.23","-2.1","-1.58","+3.32","+4.28","+12.7","-2.44","57.6","58.3","60.9","60.9","60.9","64.8","67","55.7","55.7","53.9","51.9","48.75","47.8","47.4","-7.68","-10.7","-0.54","-0.25","4,930","4,012"
="4916","事欣科","32.45","+0.15","+0.93","+0.31","+1.56","+4.34","+39.3","+29.3","33.7","33.8","33.8","35.2","39.55","39.55","39.55","32","32","30.85","30.8","22.55","22.55","20","+9.24","+5.6","-0.01","+0.2","1,354","898"
="4919","新唐","141","0","-1.74","-1.4","-2.42","-8.44","+16","+63.6","146","146","153","156","164.5","175","175","139.5","139.5","138.5","137","115","86.1","41.7","-3.68","-3.98","-0.93","-0.75","3,773","6,099"
="4927","泰鼎-KY","134.5","+3.07","+5.91","+9.35","+24.5","+39.7","+107","+114","136","136","136","136","136","136","136","123","118.5","107","93.4","64.5","53.6","44.55","+9.45","+7.27","+5.99","+7.43","7,805","8,882"
="4934","太極","39.05","-1.64","+3.03","+14.3","+15.5","+14","+18","+63","40.9","40.9","40.9","40.9","40.9","42","42","36.75","34.2","33.6","33","31.4","22.95","20.7","+0.57","+1.34","0","0","10,305","21,756"
="4938","和碩","68.9","-0.29","-0.72","+0.29","+1.03","+3.77","+4.24","+0.29","69.6","69.6","69.6","69.6","70.9","70.9","84.5","68.8","68.4","67.8","66.1","65.6","63.5","63.5","+18.9","+26.9","+0.02","+0.04","4,456","4,116"
="4939","亞電","23.7","+1.94","+7.73","+12.9","+15.3","+17","+27.8","-2.07","24.3","24.3","24.3","24.3","24.3","26.75","27.6","22.15","21.2","20.5","19.95","17.9","17.9","17.9","-8.1","-6.81","-0.52","-0.52","2,565","1,751"
="4946","辣椒","66","+10","+20","+13.8","+26.2","+88.6","+93","+71.4","66","66","66","66","66","66","66","54.6","53.4","53.4","35.05","29.15","27.7","27.7","+0.03","+0.03","","","1,537","1,071"
="4960","誠美材","13.6","-2.51","+0.37","+4.21","+6.67","+10.1","+29.5","+16.2","14.1","14.1","14.1","14.25","14.25","14.25","16","13.35","13.1","12.65","12.15","10","10","10","+21.4","+9.14","+0.19","+0.3","10,085","20,578"
="5227","立凱-KY","94.1","-3.98","-5.9","+13.4","+34.2","","+255","+366","102","102","102","102","102","102","102","90.3","83.7","67.5","67.5","24.05","21.5","8.85","+1.19","+2.14","","","1,950","1,793"
="5234","達興材料","155.5","+0.97","+12.3","+16","+23.4","+22","+77.3","+71.3","156","156","156","156","156","156","156","136","133.5","122.5","122.5","85.5","85.5","81.9","+5.62","+0.92","+0.44","+0.38","8,364","10,200"
="5258","虹堡","38.5","0","-1.28","-6.78","-3.99","+12.6","+53.4","+80.8","40.1","41.7","43.7","43.7","43.7","43.7","43.7","37.8","37.8","37.8","33.05","24.4","19.85","17.8","-5.16","+0.2","-0.76","-1.01","1,810","1,438"
="5299","杰力","212","+8.72","+8.16","+10.1","+10.4","+8.16","+32.1","+19.1","214.5","214.5","214.5","214.5","214.5","265","265","193","192","191.5","188.5","158","158","110.5","+9.9","+8.85","+0.91","+0.88","4,495","464"
="5309","系統電","39.7","-0.63","-1.73","-0.63","-0.75","-10.8","+19.9","+3.52","40.9","41.4","42.3","47","47","47","47","39.5","39.5","39.5","39.5","30","28.35","23.9","-2.5","-1.24","","","1,625","1,845"
="5315","光聯","18.7","-1.32","+0.27","+0.54","+1.91","+6.55","+28.1","-2.35","20.2","20.2","20.2","20.2","20.2","20.2","21.85","18.5","18.5","17.8","17.1","14.2","14.2","14.2","-0.85","-0.61","+0.02","+0.05","1,434","17,444"
="5344","立衛","36.5","-4.07","+0.97","-3.57","+19.7","+27.4","+163","+121","41.8","41.8","41.8","41.8","41.8","41.8","41.8","34.05","34.05","30.65","28","13.2","13.2","12","-2.23","-2.56","","","1,101","2,202"
="5347","世界","151.5","-4.11","-5.31","-2.88","-2.57","-7.62","+5.21","+28.4","160","160","160","165","168","177","177","150.5","150.5","150.5","148.5","136","110","98.5","-33.7","-21.1","-2.49","-1.93","10,990","2,393"
="5351","鈺創","91.9","+1.66","+1.43","-0.54","0","+4.91","+136","+188","92.2","94.4","98.5","99.9","104","104","104","89.7","89.7","89.7","80.8","37.1","31.25","19.7","+2.38","+0.79","-0.04","-0.25","13,850","10,644"
="5371","中光電","87.9","-4.87","+2.33","+4.89","+4.64","+4.64","+64.6","+45","93.9","93.9","93.9","93.9","96","96","96","85.3","84","81.6","78.7","52.7","52.1","37.35","-2.99","+1.58","-0.16","+0.52","10,353","23,246"
="5388","中磊","72.6","-4.1","+3.71","+6.14","+6.76","+10","+19.4","+5.37","76.1","76.1","76.1","76.1","76.1","76.1","81.8","69.8","68.6","67.2","65","59.7","59.7","59.1","-1.98","-1","+0.02","-0.04","13,229","24,173"
="5426","振發","12.6","+2.02","+0.8","+2.44","+2.86","+4.56","+24.1","+21.2","13","13.7","13.7","13.7","14.9","14.9","14.9","12.3","12.15","11.7","11.65","10.1","9.96","9.25","-2.12","-1.67","-2.19","-2.01","3,061","423"
="5434","崇越","159.5","+0.95","+1.92","+3.91","+8.87","+7.41","+19","+23.6","161.5","161.5","161.5","161.5","161.5","161.5","161.5","154.5","153.5","147","145","129.5","126","116.5","+22","+11.8","+0.12","+0.11","1,046","574"
="5483","中美晶","231.5","-1.91","-1.49","+1.31","+2.89","+9.46","+34.6","+19","249","249","249","249","249","249","249","231.5","228","215.5","206.5","168","160","140","-1.55","-0.58","-0.52","-0.97","16,577","3,019"
="5488","松普","10.8","+7.46","+7.46","+9.64","+9.09","+18.7","+38.6","+29.8","10.8","10.8","10.8","10.9","10.9","10.9","11","10","9.84","9.75","8.88","7.53","7.53","6.28","+10.1","+8.38","","","2,653","555"
="5533","皇鼎","19.05","-0.26","-0.26","0","+0.79","-0.78","+1.33","+19.4","19.2","19.2","19.2","19.3","20","20","20","19","18.95","18.9","18.8","18.35","15.9","15.25","+0.26","+1.19","-0.01","-0.01","1,064","213"
="5536","聖暉","219","-1.35","+7.62","+9.5","+10.3","+12","+21.7","+16.5","230","230","230","230","230","230","230","204","200.5","197.5","195","178","178","178","+20.7","+22.3","+1.23","+1.23","1,313","1,827"
="5607","遠雄港","65.2","-3.41","-2.83","-1.36","-3.41","+13.6","+53.2","+81.1","67.8","68.6","70","71.2","71.2","71.2","71.2","64.8","64.8","64.8","57.3","39.6","34.85","25.7","-13","-7.58","-1.77","-1.63","1,509","454"
="5871","中租-KY","268","+1.71","+1.52","+5.1","+5.3","+4.89","+14","+29.5","272","272","272","272","276","283.5","283.5","262.5","253.5","248","247.5","223","206","150.5","+33.6","+33","+0.45","+0.92","2,420","1,512"
="5876","上海商銀","47.15","-0.21","-0.32","-0.53","-0.42","+0.43","+8.39","+4.2","47.8","47.8","47.8","47.9","48.15","48.15","48.15","47.05","47","46.4","46.35","42.6","40.2","37.4","+44.6","+44.3","-0.01","+0.04","1,427","2,356"
="5880","合庫金","25.4","-0.2","+0.2","+1.4","+1.2","+5.61","+15.5","+19","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.3","24.95","24.75","24","21.75","20.9","19.15","-3.4","+20.3","-0.1","+0.11","8,790","9,100"
="6005","群益證","16.95","0","+1.19","+2.42","+3.35","+3.67","+15.3","-1.45","17.15","17.15","17.15","17.15","17.15","17.85","19.6","16.75","16.45","16.25","16.15","14.5","14.5","13.2","+11.3","+9.35","-0.02","-0.11","7,040","3,810"
="6026","福邦證","23.55","+2.84","+9.03","+15.7","+25.9","+37.7","+76.4","+32.3","24","24","24","24","24","24","24","21.3","20.5","18.65","17.35","13.05","13","10","+9.63","+5.78","+0.18","+0.24","8,828","8,035"
="6104","創惟","196","-2.73","-1.75","-1.51","-4.39","+7.1","+61.3","+173","204","205.5","222","222","222","222","222","195.5","193.5","193.5","175.5","112","69.3","48","-0.66","-2.58","-1.05","-3.2","6,498","4,197"
="6111","大宇資","99","-1.98","+1.33","+3.12","+14.7","+49.3","+60.2","+29.6","104","104","111","111","111","111","111","96.9","96","92","65.7","61","61","49.75","+4.43","+4.04","+0.17","-0.07","1,222","1,961"
="6118","建達","45.5","-2.99","-0.22","+2.02","+11.9","+51.9","+258","+212","51.5","51.5","51.5","51.5","51.5","51.5","51.5","45.5","44.2","40.85","29.7","12.5","12.4","10.9","+1.66","+4.1","+0.99","+1.71","13,703","1,255"
="6120","達運","16.1","+0.62","+10.3","+14.2","+15","+43.8","+57.8","+17.1","16.5","16.5","16.5","16.7","16.7","16.7","18.9","14.45","14.1","13.75","11.2","9.9","9.9","9.9","-1.99","-2.16","+4.71","+3.61","77,231","42,286"
="6125","廣運","28.5","+0.35","+0.35","+7.75","+8.78","+8.16","+9.4","+24.7","31","31","31","31","31","31","31.3","27.8","26.45","26.05","25.55","25.2","21.45","19","+2.09","+5.19","-0.65","+1.05","21,724","6,155"
="6126","信音","30.35","-5.16","+0.83","+7.43","+10.2","+5.38","+18.8","+17.6","32.4","32.4","32.4","32.4","32.4","32.6","34.95","30.25","28.25","27.55","27.5","24.05","22.15","21.15","-2.34","-1.03","-0.37","+0.68","8,001","10,006"
="6127","九豪","30.15","+2.73","+2.9","+7.1","+1.86","+9.44","+33.7","+1.34","31.85","31.85","31.85","31.85","31.85","36.15","37.25","29.05","28.25","28","26.95","21.7","21.7","21.7","-1.06","+1.46","-0.18","-0.33","7,078","3,945"
="6133","金橋","11.35","+1.79","+4.61","+1.34","+13.5","+30.9","+34.2","+24.5","11.9","11.9","11.9","11.9","11.9","11.9","12.65","10.95","10.75","9.95","8.6","8.31","8.28","8.19","+1.15","+1.24","-0.05","-1.26","2,820","1,567"
="6134","萬旭","30.35","-9.94","-2.72","+7.05","+8.39","+37.6","+99.7","+46.6","36.5","36.5","36.5","36.5","36.5","36.5","36.5","30.35","26.75","26.65","23.5","14.6","14.6","11.95","-0.63","-0.45","+1.29","+1.71","7,194","24,184"
="6138","茂達","272.5","-2.15","-2.15","+7.07","+1.87","+6.86","+86.6","+66.2","286","286","286","286","286","286","286","272","251","251","230.5","141.5","140.5","78.2","-0.11","+4.49","+0.09","+2.54","5,039","7,273"
="6139","亞翔","32.05","-1.54","+3.55","+9.95","+13.7","+13.5","+17.8","+6.48","33.8","33.8","33.8","33.8","33.8","34.5","35.55","30.65","29.3","28.1","27.9","26.4","26.4","24.2","+4.15","-0.54","+0.32","+0.74","1,778","5,474"
="6143","振曜","58.2","+2.28","+2.11","-0.85","-0.68","+2.11","+16.2","+23.4","58.7","58.7","61.5","61.5","66.3","66.3","66.3","56.5","56.3","56.3","56","48.35","40.6","37.2","+10.1","-13.2","+0.04","-0.25","1,410","682"
="6152","百一","12.15","-1.22","-3.95","-4.33","+8","+8","+52.6","+19.1","13.1","13.2","13.2","13.2","13.2","13.2","14.55","11.85","11.75","11.1","10.95","7.86","7.86","7.86","+1.04","-0.54","0","0","2,014","2,919"
="6156","松上","24.3","+9.95","+10.7","+16.3","+17.4","+39.7","+65.9","+34.3","24.3","24.3","24.3","24.3","24.3","24.3","24.35","21.95","21.1","19.5","17.55","14.35","14.35","14.35","+0.66","+1.25","+0.55","+0.88","17,192","1,923"
="6158","禾昌","54.4","+0.93","+2.45","+23.8","+55.9","+67.9","+74.1","+79.2","57.3","57.3","57.3","57.3","57.3","57.3","57.3","51.2","42.8","34.9","32.15","30","29.3","25.1","+4.63","+1.63","-1.88","+4.64","2,670","2,940"
="6164","華興","17","-3.41","0","+5.59","+8.28","+17.2","+29.3","+41.1","18.4","18.4","18.4","18.4","18.4","20.9","20.9","16.8","16.2","15.45","14.55","12.6","11.2","8.61","-0.52","-1.35","+1.14","+1.61","4,126","31,129"
="6167","久正","15.95","-3.33","-5.06","+2.24","+8.14","+23.6","+82.1","+80.8","17.15","17.45","17.45","17.45","17.45","17.45","17.45","15.9","15.8","14.9","12.7","8.71","8.28","7.3","+1.71","-2.82","","","3,210","2,543"
="6169","昱泉","29.4","+5.76","+17.4","+14.4","-0.68","+37.1","+51.2","+21.7","29.8","29.8","31.8","31.8","31.8","31.8","32.1","25.05","25.05","25","21.45","18.8","17.15","17.15","+1.12","+0.77","","","1,297","818"
="6175","立敦","48.3","+2.99","+3.32","+1.26","+7.21","+0.42","+17.2","+19.1","48.8","48.8","48.95","48.95","50.8","59.6","59.6","46.4","46.4","45.05","45.05","39.05","39.05","29","+11","+12.5","+0.38","+0.14","2,231","686"
="6180","橘子","70.5","0","+5.07","+5.54","-0.84","+17.1","+27.9","+8.96","72.5","72.5","73.8","73.8","73.8","73.8","73.8","66.9","65.8","65.8","59.5","53.8","53.8","53.8","-1.74","+0.16","+0.4","-0.28","8,141","14,867"
="6182","合晶","84.8","-0.82","+0.71","+2.79","+2.91","-1.97","+45.7","+36.8","87.8","87.8","87.8","89.5","89.5","89.5","89.5","84.6","83","80.5","79.7","54.5","54.5","37.6","-2.14","+1.2","+0.19","+0.67","34,176","11,620"
="6188","廣明","47.3","-2.77","-4.25","+1.83","+5.11","+10.3","+36.3","+17.4","50.3","50.4","50.4","50.4","50.4","50.4","56.5","47.05","46.85","45.15","42.65","33.75","33.75","33.75","-1.09","-0.46","-0.25","-0.2","6,581","6,904"
="6190","萬泰科","41.8","-0.12","+1.83","-1.42","+5.16","+22.9","+71.3","+56","44.3","44.3","45.4","47.3","47.3","47.3","47.3","41.2","40.35","38","33.2","22.25","21.85","16.8","-0.9","+0.07","+4.48","-2.88","11,668","16,471"
="6191","精成科","38.2","-1.04","-2.3","0","+3.1","-1.16","+20.1","+6.7","39.4","39.9","39.9","42.05","42.05","42.05","42.05","38.2","38.2","37","37","30","30","23.2","+10.8","+4.65","-0.11","-0.04","2,335","3,295"
="6196","帆宣","176","-3.3","+8.98","+11","+13.5","+12.8","+58.6","+55.8","195","195","195","195","195","195","195","162.5","159.5","154.5","147","104","101","87","+0.71","+2.21","+10.2","+7.24","20,167","46,539"
="6205","詮欣","69.9","-9.92","-12.2","-6.05","+7.87","+19.7","+131","+115","81.5","81.5","81.5","81.5","81.5","81.5","81.5","69.9","69.9","64","58.2","29.6","29.6","27.15","+2.26","+0.94","+2.49","-1.55","7,125","3,918"
="6207","雷科","39.3","-4.03","-3.44","+1.29","+13.4","+24","+37.9","+23.2","42.1","42.5","42.5","42.5","42.5","42.5","42.5","39.1","39","33.8","30.65","27.65","27.65","24.7","-3.62","-2.78","+0.14","+0.37","4,534","3,638"
="6208","日揚","58.6","-4.25","+1.56","+10.6","+15.6","+13.1","+41.4","+41.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","58","52.5","50","50","40.05","39","35.65","-1.23","-0.1","-0.59","+0.21","4,875","20,437"
="6213","聯茂","141","-0.7","+2.92","+4.44","+10.2","+9.3","+1.44","-4.73","147.5","147.5","147.5","147.5","147.5","170.5","170.5","137.5","133.5","127.5","125","123","123","106","-5.32","-4.08","+0.21","+0.61","6,696","10,177"
="6235","華孚","36.5","-5.93","+3.99","+10.6","+16.1","+43.1","+130","+83","39.55","39.55","39.55","39.55","39.55","39.55","39.55","33.25","31.85","31.85","26.5","15.8","15.8","15.3","+0.23","-0.58","+1.17","+3.19","44,759","60,721"
="6239","力成","98.4","+0.72","-1.01","+0.1","+2.29","+2.29","-2.09","-10.1","99.6","99.9","99.9","99.9","102.5","116","117","97.3","97.3","96.1","95.3","93.5","93.5","92","-27.8","-18.7","+0.12","-0.29","2,786","7,201"
="6244","茂迪","35.9","-0.83","+1.13","-0.28","-1.24","+5.43","+22.3","+7.49","36.7","36.7","38.75","39.35","39.35","39.35","43.25","35.6","35.45","35.45","34.15","27.6","27.25","25.95","-6.47","-6.27","","","2,608","5,097"
="6251","定穎","22.45","-0.88","-1.32","0","-0.88","-0.44","+14.2","-1.97","23.1","23.35","23.35","24.65","24.65","25.4","25.4","22.4","22.4","22.35","22.05","18.5","18.5","15.75","-0.14","+1.9","-0.02","+0.01","2,232","2,559"
="6257","矽格","58.8","0","0","-0.17","+2.08","-2","+6.14","-1.84","59.5","59.5","59.5","61.4","64.5","72.7","72.7","58.6","58.6","57.1","56.8","53.5","53.5","43.65","-12.5","-23.4","+0.03","+0.05","1,607","2,118"
="6265","方土昶","17.1","-2.84","-5.52","-3.93","0","-10.5","+73.1","+68.5","18.4","18.95","19.1","20.95","20.95","20.95","20.95","17.1","17.1","16.8","16.7","9.64","9.41","7.01","-6.05","-0.93","-1.11","-1.17","2,577","3,267"
="6266","泰詠","30","+3.81","+4.35","+16.1","+53.5","+53.8","+56.2","+38.2","31.7","31.7","31.7","31.7","31.7","31.7","31.7","27.5","26","19.5","19.4","18.8","18.75","18.7","+1.45","+0.46","+9.39","+14.9","14,350","7,749"
="6271","同欣電","294","-1.18","-1.01","+0.17","+3.16","-0.51","+36.7","+32.4","308","308","308","308","323.5","323.5","323.5","293","290.5","277.5","277.5","208","208","145","-6.11","-0.41","+1.23","+0.13","1,976","3,012"
="6275","元山","40.9","+0.25","-5.1","+6.93","+11.6","+22.6","+50.1","+27.2","43.8","44.6","44.6","44.6","44.6","44.6","44.6","40.6","39.55","35.6","33.05","26.5","26.5","22.8","+1.99","-0.32","+1.3","+8.45","4,449","3,739"
="6278","台表科","124","+0.4","+3.33","+3.77","+8.3","+4.64","+25.4","0","131","131","131","131","131","135","139","119.5","118","114","114","97.1","97.1","91.1","+13.9","+16.8","+0.24","+0.29","20,903","8,117"
="6282","康舒","35.95","-1.78","-2.57","-10","+2.13","+8.45","+24.8","+24.6","37.15","39.95","39.95","39.95","39.95","39.95","39.95","35.85","35.85","34.7","33.3","26.4","25.05","22.5","-12.1","-16.9","-0.85","-5.21","9,625","10,251"
="6285","啟碁","77","-1.28","+0.26","+1.72","+1.99","+5.19","+9.69","+0.26","78.6","78.6","78.6","79","80.6","81","84.2","76.5","75.9","74.3","72.3","69.2","67.6","58.8","+16.4","+4.46","-0.01","+0.07","1,925","3,450"
="6414","樺漢","244","+3.17","+8.93","+8.44","+1.46","+5.17","+32.2","+11.9","245","245","245","248","251","251","284.5","225.5","223.5","218","218","176","176","176","+11.2","+7.13","+0.57","+0.65","2,800","1,827"
="6432","今展科","42.45","+9.97","+12.9","+12","+13.8","+11.1","+33.1","-5.67","42.45","42.45","42.45","42.45","43.6","49","49.75","37.35","37","37","37","31.6","31.6","31.6","+5.05","+5.11","+0.26","-0.2","1,758","440"
="6435","大中","155","+5.8","+4.73","+8.01","+9.15","+3.33","+37.8","+23","160.5","160.5","160.5","160.5","171","171","171","145","142.5","140.5","138","109","109","91.5","+3.6","+5.08","-0.41","-0.43","3,760","593"
="6438","迅得","115.5","0","+6.45","+7.44","+11.6","+1.76","+18.8","+3.59","120.5","120.5","120.5","120.5","121","125","129","109.5","107","103.5","103.5","92.9","92.9","79","+0.47","+0.58","+0.38","+0.48","5,035","7,578"
="6443","元晶","42.05","-1.06","+3.06","+3.32","+0.36","+10.7","+46.3","+23.7","43.25","43.25","44.3","44.35","44.35","44.35","48.95","41.05","40.6","40.5","38.65","27","26.25","26.25","+0.74","-0.2","+1.16","+1.11","19,813","25,833"
="6457","紘康","196.5","+2.88","+1.55","+0.26","+4.52","-8.6","+30.1","+20.9","202","202","209","222.5","239.5","239.5","239.5","189.5","189","189","177.5","139","139","90.5","-10.1","-2.04","0","-0.99","1,028","297"
="6488","環球晶","871","-1.91","-0.11","+2.96","+8.06","+6.35","+18.3","-4.29","906","906","906","906","906","972","972","867","839","798","790","708","708","606","-5.96","-1.2","-5.03","-5.5","2,716","2,261"
="6505","台塑化","95.8","-0.1","-1.24","-1.03","-0.1","-1.24","-1.64","-17.1","97.2","97.5","97.5","98.5","106","117.5","117.5","95.5","95.5","94.4","94.1","94.1","90.3","88.4","+9.46","+11.8","-0.24","-0.29","1,055","1,416"
="6509","聚和","68","-0.87","+0.59","-1.88","+3.98","+3.66","+31.3","+33.3","69.7","69.7","73.5","73.5","82.9","82.9","82.9","67.7","67.6","65.1","64.4","50.2","48","23.45","+3.1","-0.75","-0.32","-0.87","3,152","2,457"
