"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/28成交量(張)","12/27成交量(張)"
="4714","永捷","14.55","-1.02","+1.04","+0.69","-5.52","+1.39","+3.93","-0.68","14.85","14.85","15.9","15.9","15.95","16.15","16.15","14.4","14.25","14.25","13.65","13.15","11.75","11.15","+15.1","+13.3","-0.06","+0.03","1,122","1,846"
="4721","美琪瑪","154.5","-0.96","-3.44","-4.33","+3.69","-1.28","+34.3","+108","164.5","170.5","170.5","170.5","184.5","184.5","184.5","154.5","154.5","148.5","146.5","102","69.5","50","-2.74","-5.94","+0.73","-8.46","1,777","2,455"
="4739","康普","144.5","-0.34","-2.03","+1.4","+7.04","+1.4","+30.8","+41","151.5","156.5","156.5","156.5","176.5","176.5","176.5","144","141","133","133","98.2","92.3","57.7","+0.29","-3.35","-0.82","-0.33","1,546","2,640"
="4743","合一","287.5","+2.5","-1.2","+0.17","+0.88","-6.05","+51.7","+31.3","296.5","296.5","306","312.5","338","338","338","280","280","277","275.5","165","165","165","+7.12","+4.05","","","2,020","1,552"
="4744","皇將","39.3","-2","+3.15","+7.82","+11.5","+38.9","+47.7","+51.7","42.6","42.6","42.6","42.6","42.6","42.6","42.6","37.65","36.45","34.4","27.5","24.45","24.45","23.05","-0.28","-0.4","+1.29","-1.63","3,645","7,342"
="4755","三福化","162","+9.83","+25.6","+39.1","+63.1","+101","+138","+152","162","162","162","162","162","162","162","128.5","119","99.7","77","64.8","59.6","56.2","-0.14","+1.55","+23.8","+27.4","7,037","13,970"
="4904","遠傳","64.3","+0.47","+0.63","+0.78","+2.23","+1.9","+4.55","-1.08","64.5","64.5","64.5","64.5","65","65.6","66.8","63.5","63.5","62.6","61.5","60.7","60","59.8","-1.15","-2.93","0","0","3,431","2,474"
="4906","正文","31.2","-0.95","+4.87","+4.87","+9.47","+15.1","+19.5","-4","32.8","32.8","32.8","32.8","32.8","35.2","36.95","29.7","29.55","28.5","26.25","25.1","24.25","24.25","-0.09","-0.3","+13.3","+12.3","37,492","34,081"
="4915","致伸","57.2","-0.87","-2.05","+4.38","+10.2","+10","+12.8","+3.06","58.7","60.9","60.9","60.9","60.9","64.8","67","56.5","55.4","52.3","50.8","48.75","47.8","47.3","-10.9","-3.33","-0.13","+0.53","11,282","9,166"
="4916","事欣科","32.15","-2.58","-0.46","+2.39","+0.16","+3.38","+27.8","+34.5","33.8","33.8","34.2","35.2","39.55","39.55","39.55","32.05","31.5","30.85","29.5","22.55","22.55","20","+7.15","+12.8","+0.05","-0.21","1,279","2,368"
="4919","新唐","143.5","+0.7","-1.03","+2.87","+1.06","0","+3.24","+76.9","147","153","153","164.5","164.5","175","175","140.5","140.5","138","137","115","78.5","41.7","+0.9","+1.09","+0.18","+0.16","6,787","4,995"
="4927","泰鼎-KY","127","+2.42","-1.55","+7.63","+34.8","+25.1","+74.9","+108","129.5","129.5","129.5","129.5","129.5","129.5","129.5","117.5","113.5","94.5","93.4","64.5","53.6","44.55","-1.74","+7.28","-4.15","+3.26","8,397","8,978"
="4934","太極","37.9","+9.86","+8.91","+12.1","+14.5","+11","-5.25","+62.3","37.95","37.95","37.95","37.95","42","42","42","34.15","33.7","33","32.45","31.4","22.95","20.7","+1.21","+4.85","0","0","12,340","1,614"
="4938","和碩","69.4","+0.58","+1.02","+1.02","+2.81","+3.12","+4.36","+0.29","69.4","69.4","69.4","69.4","70.9","70.9","84.5","68.4","68.2","67.1","66.1","65.4","63.5","63.5","+32.1","+22.5","+0.03","+0.28","6,737","4,487"
="4942","嘉彰","49.9","-1.19","+5.39","+6.17","+4.61","+8.24","+9.67","+8.6","51.4","51.4","51.4","51.4","51.4","55.8","55.8","47.45","46.7","46.3","45.35","42.6","42.6","35.75","-1.29","-1.26","+0.18","+0.18","1,100","3,751"
="4945","陞達科技","80.6","-1.83","+1.64","+15.8","+18.9","+24.4","+32.8","+56.5","88","88","88","88","88","90","90","80.3","70.4","67.2","62.3","48.95","48.95","41.5","-0.75","+0.61","+0.42","+0.32","1,014","1,592"
="4960","誠美材","13.55","+0.37","+5.45","+5.04","+4.63","+6.69","+21.5","+19.9","14.1","14.1","14.1","14.25","14.25","14.25","16","12.95","12.8","12.65","12.15","10","10","10","-0.6","-1.67","+0.04","-0.07","29,452","17,585"
="5227","立凱-KY","100","+9.53","+29","+39.7","+25","+161","+252","+449","100","100","100","100","100","100","100","76","70.5","67.5","36","24.05","16.7","8.85","+3.83","+3.37","","","6,609","5,399"
="5234","達興材料","138.5","+1.84","+7.78","+11.2","+9.06","+25.9","+55.6","+61","144","144","144","144","144","144","144","126.5","122.5","122.5","106","85.5","85.5","81.9","-6.15","-5.09","-0.1","0","3,773","6,455"
="5243","乙盛-KY","67.5","-1.32","+3.21","+4.81","+3.69","+0.45","+10.5","-2.03","69.6","69.6","69.6","70.6","76.1","76.1","84","66.3","64.7","63.5","63.5","59.1","54.5","49.6","-1.25","-2.3","+0.1","+0.09","2,440","3,268"
="5245","智晶","89.2","-3.36","-17","-10.1","-3.36","+79.1","+71.5","+117","109","109.5","109.5","109.5","109.5","109.5","109.5","86.6","86.6","86.6","47.8","42.25","38.1","33.8","-1.27","-0.18","-3.57","-9.59","4,231","3,279"
="5251","天鉞電","18.55","+0.82","-12.9","+5.1","+6","+34.4","+32.5","+32","23","23","23","23","23","23","23","18.35","17.55","17.05","13.7","13.5","12.85","11.2","-0.32","-0.15","-5.4","+5.02","1,346","1,035"
="5258","虹堡","39","-3.47","-2.86","-1.39","+15.9","+20.7","+41.3","+86.6","43.7","43.7","43.7","43.7","43.7","43.7","43.7","38.9","38.9","34.5","30.7","24.4","19.85","17.8","+2.26","+2.41","+0.18","+0.11","3,205","4,328"
="5309","系統電","40.4","+0.25","-1.82","-1.34","-1.22","-5.83","+23.2","+22.2","41.5","42.3","42.3","47","47","47","47","39.75","39.75","39.5","39.5","30","28.35","23.9","+1.18","+1.7","","","2,338","2,686"
="5344","立衛","36.15","-6.1","+4.93","+14.4","+17.4","+56.8","+132","+136","41.3","41.3","41.3","41.3","41.3","41.3","41.3","35.65","30.85","30.5","21","13.2","13.2","12","-1.92","-1.6","","","1,324","2,994"
="5347","世界","160","+1.59","+2.89","+1.91","+5.26","+8.11","+2.89","+36.2","160","160","160","168","168","177","177","156","155.5","150","145.5","136","110","98.5","+11.2","+11.1","+0.44","+0.65","3,575","2,429"
="5351","鈺創","90.6","-1.63","-2.79","-4.13","+8.76","+8.37","+97.2","+217","95.5","98.5","99.9","99.9","104","104","104","90.1","90.1","84.4","80.2","37.1","27.6","19.7","-1.33","-1.2","-1.07","-2.92","20,680","17,698"
="5371","中光電","85.9","+0.82","+1.18","+2.75","+7.64","+3.25","+56.2","+42.7","87","87","89.1","89.1","96","96","96","83.7","82.8","79.8","75.6","52.7","52.1","37.35","+11.7","+8.65","+0.64","+0.49","5,266","5,291"
="5392","能率","27.2","+1.87","+7.72","+8.37","+8.37","+8.8","+6.04","-9.33","27.85","27.85","27.85","27.85","27.85","30.55","32.5","25.3","25","24.95","24","22.8","22.8","22.5","-2.12","-0.84","+0.18","+0.18","1,577","4,239"
="5426","振發","12.5","-4.21","+5.04","+4.6","+2.46","+4.6","+20.2","+20.2","13.7","13.7","13.7","13.7","14.9","14.9","14.9","11.85","11.8","11.7","11.6","10.1","9.96","9.25","-1.78","-1.21","+2.19","+2.22","19,105","2,684"
="5450","南良","20.6","-3.51","+3","+1.98","+19.8","+19.1","+19.8","+18.7","23","23","23","23","23","23","23","19.35","19.35","17.15","16.95","15.6","15.6","15.6","+1.17","+0.58","+0.82","+0.69","2,613","1,744"
="5469","瀚宇博","45.45","-0.33","+1.91","+2.94","+3.65","+2.25","+8.21","-4.42","45.95","45.95","45.95","46.05","47.95","51.2","54","44.9","44.1","43.8","43.15","37.9","37.9","37.9","+0.57","+3.27","0","0","1,122","1,922"
="5483","中美晶","235","+0.21","+2.62","+7.8","+8.29","+17.2","+27.7","+22.4","238.5","238.5","238.5","238.5","238.5","238.5","238.5","225.5","217","215.5","197","168","160","140","+3.81","+3.08","-0.61","-0.03","6,976","8,710"
="5871","中租-KY","264","+3.33","+4.55","+5.39","+5.6","+8.64","+7.32","+30.4","264.5","264.5","264.5","264.5","276","283.5","283.5","253","249","247.5","239.5","223","199","150.5","+26.9","+15.1","+0.59","+0.56","2,679","853"
="5876","上海商銀","47.3","-0.21","-0.21","+0.96","+0.64","+3.39","+6.41","+4.65","47.55","47.6","47.6","47.9","48.15","48.15","48.15","47","46.7","46.4","45.2","42.6","40.2","37.4","+38.8","+23.9","+0.05","+0.1","2,639","1,037"
="5880","合庫金","25.35","+1.4","+1.4","+1.4","+2.63","+7.64","+14.4","+19.3","25.45","25.45","25.45","25.45","25.45","25.45","25.45","24.95","24.85","24.6","23.4","21.75","20.9","19.15","+51.4","+36.1","+0.27","+0.32","14,901","5,925"
="6005","群益證","16.75","0","+1.21","+1.21","+2.13","+3.08","+8.77","+0.6","16.8","16.8","16.8","16.85","16.9","17.85","19.6","16.45","16.35","16.25","15.95","14.5","14.5","13.2","+3.77","+6.08","-0.12","-0.1","2,866","4,716"
="6026","福邦證","21.6","+0.7","+6.4","+11.3","+16.8","+30.5","+47.4","+27.1","22.35","22.35","22.35","22.35","22.35","22.35","22.35","20.15","19.4","18.55","15.5","13.05","13","9.63","+4.13","+5.55","+0.1","+0.51","10,349","7,397"
="6104","創惟","199.5","+0.76","-3.16","-3.39","+11.1","+12.7","+34.3","+203","210","214.5","222","222","222","222","222","193.5","193.5","176.5","171","112","65.6","48","-3.25","-3.12","-1.56","-0.91","12,256","10,432"
="6111","大宇資","97.7","-1.21","-3.27","+1.03","+36.8","+50.3","+43.7","+41","106.5","111","111","111","111","111","111","95.4","94.4","72","63.2","61","61","49.75","+0.32","+1.18","-1.66","+0.46","1,045","1,832"
="6125","廣運","28.4","+5.19","+7.37","+7.98","+9.02","+7.98","-2.57","+25.4","28.6","28.6","28.6","28.6","29.8","29.8","31.3","26.25","26.15","25.85","25.2","25.2","21.45","19","+10.4","+12.7","+1.62","+2.98","19,448","3,908"
="6126","信音","30.1","-0.99","+5.24","+7.5","+8.66","+12.3","-2.59","+22.1","31.2","31.2","31.2","31.2","32.6","32.6","34.95","28.2","27.85","27.5","25.95","24.05","22.15","21.15","-0.55","+1.5","+0.99","+1.05","10,310","15,834"
="6134","萬旭","31.2","+9.86","+10.1","+13.9","+7.22","+82.5","+85.2","+89.1","31.2","31.2","31.2","32.5","32.5","32.5","32.5","26.75","26.75","26.65","15.75","14.6","14.6","11.95","+0.35","+0.81","+0.45","-3.37","9,545","1,469"
="6136","富爾特","19.5","-1.27","+3.45","+3.45","+6.27","+5.41","+15.4","+5.69","20","20","20","20","22.85","22.85","22.85","18.85","18.7","18.35","17.9","16.6","16.6","16.6","-7.94","-4.44","+0.27","+0.27","720","2,329"
="6138","茂達","278.5","+4.11","+6.3","+8.16","+20.8","+4.5","+67.3","+76.3","283.5","283.5","283.5","283.5","283.5","283.5","283.5","251","251","231","230.5","141.5","140.5","78.2","+6.04","+5.74","+2.34","+1.4","19,510","10,707"
="6139","亞翔","30.95","+0.49","+8.79","+9.36","+10.5","+9.56","+7.47","+4.38","31.7","31.7","31.7","31.7","31.7","34.5","35.55","28.5","28.25","28","27.5","26.4","26.4","24.2","-6.62","-5.48","+0.38","+0.38","2,340","3,243"
="6141","柏承","32.2","+2.06","","","+22","+20.8","+35.9","+13.8","33","33","33","33","33","33","36.95","29.5","29.5","26.3","25.75","20.65","20.65","20.65","-1.69","-1.69","+1.2","+1.2","3,978","3,413"
="6143","振曜","57","0","-2.9","-4.52","+1.79","+2.52","-2.9","+25.1","61.5","61.5","61.5","61.5","66.3","66.3","66.3","56.3","56.3","56","52.9","48.35","40.6","37.2","-21.3","-17","-0.34","-0.3","1,251","1,862"
="6152","百一","12.65","-0.39","+9.52","+11.5","+5.42","+18.2","+53.1","+26.5","13.2","13.2","13.2","13.2","13.2","13.2","14.55","11.75","11.3","11.1","10.25","7.86","7.86","7.86","+0.48","+2.51","0","0","5,299","8,872"
="6156","松上","21.95","+3.29","+4.28","+9.48","+15.8","+25.1","+38.1","+27.6","23","23","23","23","23","23","24.35","20.7","20.2","18.9","16.95","14.35","14.35","14.35","+2.81","+0.5","+0.05","+0.41","10,609","1,580"
="6158","禾昌","53.1","+9.94","+24.6","+50.6","+52.1","+64.4","+54.6","+74.1","53.1","53.1","53.1","53.1","53.1","53.1","53.1","42.8","35.8","34.8","30.95","30","29.3","25.1","+0.06","-0.16","+8.05","+10.3","14,620","11,484"
="6163","華電網","20.6","-1.2","+0.73","+0.98","-0.48","+3","-1.44","+20.5","21.15","21.15","22.35","22.35","23.2","23.2","23.2","20.35","20.2","20.05","19.5","18.5","16.35","14.8","+19.1","+10.1","-0.22","-1.36","1,329","1,746"
="6164","華興","17","-3.95","+3.03","+5.92","+7.94","+18.9","+11.5","+50.4","18.2","18.2","18.2","18.2","18.2","20.9","20.9","16","15.8","15.45","13.55","12.6","11.2","8.61","-4.23","-0.78","+0.43","+0.46","16,659","18,932"
="6167","久正","16.8","-2.04","+4.35","-1.18","+25.8","+16.3","+88.1","+92.9","17.45","17.45","17.45","17.45","17.45","17.45","17.45","15.2","15.2","13.25","12.35","8.69","8.28","7.3","-1.81","-2.68","","","7,309","9,898"
="6180","橘子","67.1","+1.05","-1.76","-2.19","+3.71","+12.4","+17.7","+5.5","68.9","70","73.8","73.8","73.8","73.8","73.8","65.8","65.8","65.6","58.4","53.8","53.8","53.8","+5.18","+5.8","-0.69","-0.21","1,934","2,919"
="6182","合晶","84.2","-0.59","+1.2","+3.69","+3.19","+9.07","+25.5","+35.8","86","86","86.5","89.5","89.5","89.5","89.5","82.5","81","80.5","76.3","54.5","54.5","37.6","+1.05","+2.23","+0.56","+0.51","30,469","22,045"
="6185","幃翔","15.05","-1.63","-4.14","+0.33","+8.66","+14.9","+14.4","+17.6","15.75","16.45","16.45","16.45","16.45","16.45","16.45","14.95","14.95","13.85","12.9","12.75","12.55","11.5","+1.19","-0.28","-2.36","+0.08","829","1,521"
="6188","廣明","49.4","+0.61","+6.58","+7.27","+7.51","+26.2","+35.9","+23.7","50.4","50.4","50.4","50.4","50.4","50.4","56.5","46.1","45.55","44.75","38.05","33.75","33.75","33.75","+0.03","+2.95","+0.04","+0.06","9,905","23,875"
="6190","萬泰科","41.05","+0.12","-4.31","+1.36","-5.2","+19.2","+69.6","+49.8","45.4","45.4","45.4","47.3","47.3","47.3","47.3","40.35","39.75","38","32.95","22.25","21.85","16.8","+0.18","-0.08","-15.9","-60.6","29,217","10,022"
="6191","精成科","39.1","+0.26","+4.13","+4.55","+4.97","+4.69","+20.3","+13.3","39.9","39.9","39.9","42.05","42.05","42.05","42.05","37.7","37.25","37","35.7","30","30","23.2","+3.13","+0.57","+0.1","+0.02","9,026","14,097"
="6196","帆宣","161.5","-0.92","-2.71","+0.94","+9.12","+11.4","+37.4","+48.2","167","167","167","169","169","169","169","158","158","147","140","104","101","87","-9.78","+6.8","-8.43","-3.71","4,356","3,509"
="6197","佳必琪","41.3","+4.82","+5.49","+6.44","+8.54","+11.3","+18.7","+11","42.95","42.95","42.95","42.95","42.95","42.95","44.5","39.05","38.65","38.05","36.3","32.5","32.5","32.5","+8.43","+9.47","+0.28","+0.32","5,225","371"
="6205","詮欣","79.6","+1.27","+6.7","+17.1","+30.1","+57.3","+155","+143","80.6","80.6","80.6","80.6","80.6","80.6","80.6","73.6","67.6","61","48.7","29.6","29.6","27.15","-0.25","+0.39","-5.07","-3.68","4,824","8,964"
="6207","雷科","40.7","+2.13","+15.3","+18","+15.6","+30.7","+37.5","+31.3","42.5","42.5","42.5","42.5","42.5","42.5","42.5","34.65","34.05","33.8","30.2","27.65","27.65","24.7","-2.36","-1.89","+0.73","+0.76","8,164","20,043"
="6208","日揚","57.7","+9.9","+9.9","+11","+14","+11","+34.8","+40.7","57.7","57.7","57.7","57.7","57.7","57.7","57.7","52.2","51.5","50","49.2","40.05","39","35.65","+9.69","+7.34","+0.86","-1.12","5,648","1,325"
="6213","聯茂","137","+1.86","-0.72","+4.58","+9.16","+8.3","-10.5","-5.19","140.5","142.5","142.5","142.5","149.5","170.5","170.5","133.5","131","125","123","123","123","106","-5.92","+0.93","+0.29","-0.14","3,927","2,798"
="6226","光鼎","16.95","+4.31","+5.61","+5.28","+3.99","+17.7","+27","+83","17.15","17.15","17.15","17.15","18.3","20.3","20.3","16.05","15.9","15.75","14.2","11.9","9.11","7.6","+5.86","+4.77","+2.88","+3.04","11,132","24,360"
="6235","華孚","35.1","+9.86","+1.74","+6.2","+13","+72.1","+104","+86.2","35.15","37.7","37.7","37.7","37.7","37.7","37.7","31.85","31.85","30.55","19.4","15.8","15.8","15.3","-3.96","-5.24","+0.64","+1.36","17,045","9,449"
="6239","力成","99.4","+0.71","+1.53","+1.84","+3.22","+2.05","-6.67","-6.67","99.9","99.9","99.9","102","107.5","116","117","97.6","97.3","96","95.3","93.5","93.5","92","+1.18","-2.05","-0.3","+0.2","4,421","1,825"
="6243","迅杰","63.8","+6.16","+8.32","+7.95","+3.91","+15.2","+252","+303","65.8","65.8","65.8","76.7","76.7","76.7","76.7","59.1","58.2","57.5","53.2","15.7","15.7","13.35","-1.79","-4.15","-1.59","-2.31","5,456","945"
="6244","茂迪","35.5","-2.2","-3.27","-4.05","-2.87","-0.14","+23.3","+10.2","36.95","37.5","38.75","39.35","39.35","39.35","43.25","35.45","35.45","35.45","32.65","27.6","27.25","25.95","-1","-0.51","","","4,575","2,785"
="6251","定穎","22.75","-1.94","+0.89","+0.66","-1.09","+9.11","+4.6","+0.89","23.35","23.35","23.4","24.65","24.65","25.4","25.4","22.4","22.4","22.35","20.1","18.5","18.5","15.75","+0.45","-2.95","+0.01","-0.17","3,699","5,406"
="6257","矽格","58.8","-0.17","0","+1.55","+2.62","-0.34","-4.08","+5","59.3","59.3","59.3","61.4","64.5","72.7","72.7","58.6","57.9","56.8","56.8","53.5","53.5","43.65","-24.9","-16.9","-0.14","-0.2","1,965","2,036"
="6265","方土昶","18.1","+2.26","+1.12","-2.69","+5.23","+8.38","+56","+100","18.95","19.1","19.1","20.95","20.95","20.95","20.95","17.55","17.55","16.7","15.1","9.64","9.05","7.01","+0.84","-3.14","-3.14","-7.84","20,060","4,052"
="6266","泰詠","28.75","+3.23","+17.6","+34.7","+45.9","+47.4","+46.7","+36.3","28.95","28.95","28.95","28.95","28.95","28.95","28.95","25.15","21.85","19.5","19.1","18.8","18.75","18.7","-0.01","-4.65","+7.52","+15","16,909","18,795"
="6271","同欣電","297","+0.17","+1.02","+4.76","+4.95","-3.1","+29.4","+39.1","303","303","303","317","323.5","323.5","323.5","290.5","283.5","277.5","277.5","208","203.5","145","-1.05","+0.8","-1.31","-1.68","4,495","1,719"
="6275","元山","43.1","+2.5","+14.9","+17.6","+10.2","+27.1","+43.7","+50.4","44.6","44.6","44.6","44.6","44.6","44.6","44.6","36.65","36","35.6","31.8","26.5","26.5","22.6","-1.23","-1.96","+8.29","+10.5","30,384","17,203"
="6278","台表科","120","0","-0.41","+1.69","+3.45","+2.56","+17.1","-1.23","121.5","121.5","121.5","124.5","127.5","135","139","118","117.5","114","112.5","97.1","97.1","91.1","+20.1","+19.9","+0.13","0","2,187","2,208"
="6279","胡連","140.5","-1.4","+2.18","+0.36","+4.85","+11.5","+20.1","+4.85","147","147","147","147","147","152.5","152.5","138","137.5","133","123","105.5","105.5","91.4","+9.61","+7.49","+0.4","+0.19","3,710","4,597"
="6282","康舒","36.9","-1.86","+1.51","+4.98","+3.65","+7.27","+28.3","+42.7","39.95","39.95","39.95","39.95","39.95","39.95","39.95","36.55","34.95","34.7","32.25","26.4","25.05","22.5","-1.95","-2.02","+0.34","+0.39","32,874","84,882"
="6285","啟碁","76.8","-1.16","+1.99","+2.26","+0.79","+2.4","+5.35","+1.05","78.3","78.3","79","79","80.6","81","84.2","75.3","74.6","74.3","72.3","69.2","67.6","58.8","-1.29","+2.15","+0.13","+0.09","5,533","6,209"
="6443","元晶","40.8","-0.49","-1.92","-2.63","+1.49","+13","+39.7","+20.7","42","42.7","44.3","44.35","44.35","44.35","48.95","40.5","40.5","40.5","33.8","27","26.25","26.25","-3.84","-3.86","-0.11","-0.33","9,636","14,658"
="6488","環球晶","872","+1.75","+3.07","+8.73","+9.69","+7.92","+5.06","-4.18","880","880","880","880","885","972","972","839","802","792","790","708","708","606","+3.29","+16.3","-0.8","-0.11","2,282","2,898"
="6499","益安","92.3","-2.02","-3.85","+2.56","+25.1","+25.6","+34.2","+48.4","101","101","101","101","101","101","101","91.8","86","72.4","67.6","61","60","45","+3.19","+4.75","-2","-2.39","903","1,563"
="6505","台塑化","97","-0.1","+0.83","+2.11","+1.46","0","-2.71","-10.2","97.5","97.5","97.5","98.5","106","117.5","117.5","96.1","94.8","94.1","94.1","94.1","90.3","88.4","+12.1","+1.64","-0.19","-0.2","1,283","1,669"
="6509","聚和","67.6","-0.73","-3.43","-4.65","+1.96","+1.5","+21.4","+71.8","71.5","73.5","73.5","73.5","82.9","82.9","82.9","67.6","67.6","65.1","63.9","50.2","40.5","23.45","-4.11","-3.8","-0.9","-3.11","3,314","6,008"
="6514","芮特-KY","80.5","-6.61","-6.61","-4.17","-5.29","+46.9","+90.5","+66.2","89.8","90.4","92.8","92.8","92.8","92.8","92.8","77.6","77.6","77.6","53.8","39.5","39.5","39.5","+0.72","+1.06","-0.38","-0.07","1,283","957"
="6533","晶心科","535","-1.83","+0.38","+0.56","+7.43","-1.65","+28.8","+7.65","552","552","552","589","635","642","644","525","523","496","493.5","351.5","351.5","281.5","+1.28","+1.73","-0.55","-0.73","1,039","1,348"
="6548","長科*","102","+0.49","-1.45","-0.49","+8.05","+3.55","+5.7","+40.7","107","107","107","107","111.5","115.5","115.5","101","101","94.4","93.8","87","72.6","52.3","+1.41","-1.14","-23.1","-38","1,435","1,827"
="6603","富強鑫","19.1","+4.66","+4.37","+7","+6.41","-5.91","+13","+36.4","19.15","19.15","19.15","21.2","21.2","21.2","21.2","18.05","17.9","17.7","17.7","14.3","13.1","10.95","+11.1","+10.7","+0.66","+0.7","5,995","1,094"
="6698","旭暉應材","53.6","-1.11","+5.1","-0.74","+14.3","+36.2","+39.9","+27.9","56.5","56.5","58.5","58.5","58.5","58.5","58.5","49.2","49.2","49.2","38.25","33.3","33.3","33.3","+1.55","+0.41","+0.46","-0.64","5,858","6,033"
="6706","惠特","213.5","0","-0.93","-2.29","-4.26","+3.64","+23.8","+23.8","220","221","241","241","241","241","241","213","213","212","200","157","157","129.5","-22.3","-22.4","-0.38","-1.52","1,075","1,081"
="8021","尖點","42.25","+0.6","+2.3","+4.58","+1.32","+4.84","+1.56","+5.89","42.4","42.4","43.3","43.3","46.9","49.5","49.5","41.05","40.6","39.4","39","35.05","35.05","25.65","+38.5","+38.7","-0.11","-0.03","1,738","2,704"
="8028","昇陽半導體","52.6","+3.34","+6.91","+8.01","+7.9","+6.69","+2.33","+10.4","53.7","53.7","53.7","53.7","53.9","60","60","49.25","48.9","48.05","47.05","44","44","37.85","+1.06","+0.58","+0.65","+0.63","7,333","2,099"
="8034","榮群","21.95","-7.58","+11.7","+4.77","+9.2","+37.6","+49.8","+23.7","23.75","23.75","23.75","23.75","23.75","23.75","23.75","20","19.65","19.05","15","12.9","12.9","12.9","-0.58","-0.29","-0.48","+1.03","9,572","16,726"
="8040","九暘","75.1","-2.72","+3.16","+4.74","+7.9","+5.18","+8.06","+10.4","78.4","78.4","78.4","82.5","87.6","87.6","87.6","74","72.6","69.8","68","49.05","49.05","21.85","-0.91","-0.5","-0.29","-0.35","3,500","5,595"
="8046","南電","572","-0.69","-0.17","-0.87","+2.88","-2.22","+23.5","+47","582","588","589","631","631","631","631","566","566","551","551","388.5","343","172","-5.39","-3.23","+0.2","-0.14","1,956","3,223"
="8054","安國","61.8","+0.98","+0.98","+1.81","+3.17","-2.83","+26.1","+43.4","63.4","63.4","64","70.2","72","73.7","73.7","61","61","59.2","58.9","38.6","38.6","20.7","+4.02","+3.14","-0.16","-0.17","1,699","1,167"
="8064","東捷","22.1","-3.49","+4.25","+6.25","+6.51","+4.99","-2.21","+18.8","23.3","23.3","23.3","23.3","24","24.8","24.8","21.3","20.9","20.55","19.85","17.2","17.2","13.75","+0.93","+1.5","+0.14","-0.07","4,853","9,105"
="8069","元太","148.5","+1.37","+4.21","+8.79","+10","+27.5","+88.7","+100","153","153","153","153","153","153","153","144.5","135","132","114","64.2","64.2","43.2","+0.93","+3.77","+0.49","+2.27","15,469","23,165"
="8071","能率網通","15.3","-3.16","+16.8","+17.2","+19.5","+24.4","+19.1","+20.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","13.25","13","12.75","11.95","11.75","11.3","11.2","-0.23","-0.17","+1.63","+1.63","8,514","3,580"
="8076","伍豐","34.65","-1.98","+0.43","-2.67","+11.1","+14.2","+18.3","-5.07","36.3","36.3","36.3","36.3","36.3","37.8","42","33.9","33.9","31.5","29.2","27","27","24.85","+5.19","+1.89","-0.64","-0.93","1,770","3,269"
="8085","福華","19.5","+4.28","","","+27.9","+18.2","+24.2","+57.9","20.1","20.1","20.1","20.1","20.1","20.45","21.2","17.6","17.6","15.15","15","15","11.6","7.38","+0.63","+0.63","","","3,448","1,521"
="8092","建暐","13","-2.62","+7","+12.1","+42.1","+46.2","+55.1","+48.6","14.3","14.3","14.3","14.3","14.3","14.3","14.3","12.15","11.2","9.1","8.81","7.94","7.77","7.77","-0.56","-0.29","","","1,591","3,481"
="8096","擎亞","15.3","-1.29","-0.65","+1.66","+1.66","+15.5","+18.6","+10.5","15.85","15.85","15.85","16.55","16.55","16.55","16.55","15.2","15.05","14.75","12.6","11.75","11.75","10.35","+2.36","+0.92","-0.41","-0.36","2,841","2,318"
="8103","瀚荃","50.5","+1.2","+3.7","+4.99","-1.37","+6.88","+18.3","+19.8","51.6","51.6","53.8","53.8","53.8","53.8","53.8","48.6","47.7","47.6","46","37.75","37.75","31.3","+7.58","+7.46","-0.95","-1.84","3,355","2,948"
="8104","錸寶","75.6","+2.16","-0.66","+13.7","+19.1","+55.6","+55.6","+50.3","80.8","80.8","80.8","80.8","80.8","80.8","80.8","73.6","67.2","63.6","47.5","44.2","44.2","41.4","-0.14","+0.39","+3.14","+25.4","9,306","6,786"
="8111","立碁","30","-1.96","-3.54","-1.32","0","+39.2","+69.5","+54.2","31.5","31.8","32.5","32.5","32.5","32.5","32.5","29.35","29.35","29.1","20.5","15.25","15.25","15.25","-0.41","+0.39","-0.72","-0.08","3,938","5,326"
="8112","至上","48.9","+2.52","+3.71","+2.73","+4.26","+11.3","+8.79","+21.5","48.95","48.95","48.95","48.95","48.95","48.95","49.3","47.05","47","46.55","43.05","41.35","39.6","33.7","+21.3","+11.1","+0.16","+0.28","11,306","2,810"
="8121","越峰","56","+3.7","+3.7","+4.67","0","+3.9","+4.09","+210","59.4","59.4","59.4","60.7","60.7","60.7","60.7","48.7","48.7","48.7","48.7","36.05","16.55","13.75","-0.44","-0.27","","","18,009","1,181"
