"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","01/06成交量(張)","01/05成交量(張)"
="3588","通嘉","140","-3.11","-7.28","-7.59","-4.76","-5.41","+17.2","+34","153.5","156.5","158","158","174.5","174.5","174.5","139.5","139.5","139.5","135.5","110","100.5","55","+2.36","+0.5","-0.38","-0.55","1,842","1,635"
="3596","智易","128","-0.78","-1.16","-0.78","+0.79","+16.4","+33.6","+24.9","139","139","139","139","139","139","139","125.5","125.5","123.5","107.5","90","87.2","83.6","-2.96","-0.25","+2.2","+3.15","5,249","20,363"
="3607","谷崧","18.8","+7.12","+2.17","-0.27","0","+27.5","+44.1","+27.5","19.2","19.7","19.9","20.35","20.35","20.35","20.35","17.2","17.2","17.2","14.55","12.35","12.35","12","-0.55","-0.57","-0.73","-1.94","24,610","4,994"
="3615","安可","29.7","+1.54","+22.7","+21","+23","+35.6","+45.2","+26.7","30","30","30","30","30","30","34","24.3","23.9","23.9","22","19.2","19.2","19.2","-0.19","-0.51","+5.98","+5.97","22,474","27,999"
="3623","富晶通","21.9","+1.62","-0.9","+19.7","+35.6","+40.4","+39.5","+37.7","24.3","24.3","24.3","24.3","24.3","24.3","26.3","20.75","19.55","16.1","15.65","15.2","14.3","13.1","+0.46","+0.37","+6.17","+7","959","2,720"
="3624","光頡","85.1","-3.19","+1.31","+8.96","+42.3","+60.9","+130","+79.9","88.5","88.5","88.5","88.5","88.5","88.5","88.5","80.3","78.3","60.2","52.8","34.65","34.15","26.05","+0.99","+0.47","+7.86","+18.1","31,527","44,671"
="3628","盈正","45.6","-3.18","+5.43","+16.3","+13.2","+29.2","+31.2","+25.1","51.7","51.7","51.7","51.7","51.7","51.7","51.7","45.3","39.3","39","35.2","34.1","33.8","33.1","+0.12","+0.28","+6.56","+6.67","685","3,491"
="3653","健策","411.5","-2.83","+0.86","+3","+1.6","-6.26","+24.7","+28.4","429.5","429.5","429.5","454","461","461","461","401.5","394.5","394.5","394.5","324.5","276.5","202","-9.5","-4.67","-0.24","-0.59","1,174","2,888"
="3675","德微","277.5","+0.54","-5.61","+0.91","-0.36","-1.94","+50.8","+110","304","313","313","320","320","320","320","273.5","273.5","267.5","267.5","172","124","64.5","-2.65","+1.05","+1.8","+1.98","1,899","1,500"
="3680","家登","308.5","-3.14","-7.77","-4.78","-1.75","-0.48","+36.8","+14.3","344.5","344.5","344.5","344.5","344.5","344.5","383.5","308","308","308","305.5","219.5","208","208","-9.01","+3.85","+1.57","+1.57","1,189","1,388"
="3689","湧德","47.25","-0.53","-3.96","-3.18","-1.87","+5.12","+9.5","+51.9","51.3","51.3","55.8","55.8","55.8","55.8","55.8","46.95","46.75","46.75","42.15","39.9","27.8","24.6","-2.25","-0.17","-1.01","-8.45","1,847","7,947"
="3691","碩禾","203.5","-3.1","-1.69","-1.45","+2.78","+13.1","+14.3","+10.3","219.5","219.5","219.5","219.5","219.5","247.5","247.5","203.5","203.5","195.5","179","171","165.5","130","-3.22","-0.69","-0.07","+1.07","1,119","2,987"
="3702","大聯大","52","+0.39","-0.57","-0.95","+2.56","+3.38","+7.22","-7.8","52.5","53.4","53.4","53.4","53.4","56.4","61","51.3","51.3","50.7","50.1","48.6","46.55","42.6","+9.4","+3.43","-0.03","-0.03","3,717","5,780"
="3706","神達","34.45","+0.73","-0.14","-1.43","+2.23","+5.03","+23","+22.8","34.8","35.5","35.5","35.5","35.5","35.5","35.5","33.9","33.9","33.65","32.6","27.85","26.85","25.3","+23.3","-1.92","-0.11","+0.03","6,272","4,870"
="3711","日月光投控","108.5","-2.25","+2.84","+2.36","+5.34","+4.33","+7.43","-3.12","112","112","112","112","112","133.5","133.5","105.5","105","103.5","101","92.2","92.2","87.5","+24.1","+23.9","+0.65","+1.41","18,197","32,174"
="3714","富采","85.2","+1.31","+7.85","+10.5","+12.3","+7.44","+23.5","+10.5","86","86","86","86","86","86.5","91.2","77.9","76.3","76.1","75.6","66.4","65.5","57.4","+19.6","+19.3","+0.86","+0.81","34,307","43,460"
="4141","龍燈-KY","25.1","0","-0.2","+0.6","+2.45","+0.2","-6.17","+110","25.3","25.3","25.3","27.15","30","30","30","25.05","25","24.5","23.2","19.85","11.7","11.05","+1.39","+10.7","+3.56","-3.03","863","1,696"
="4162","智擎","68.7","+1.48","-2.28","-3.92","+8.36","+9.74","+23.1","+5.21","71.6","74.5","74.5","74.5","74.5","74.5","84.6","67.2","67.2","62.7","61.7","56","53.2","47.4","-0.84","-3.52","-0.29","+0.06","709","1,023"
="4513","福裕","18","+1.69","+2.86","+6.82","+11.8","+19.6","+58.6","+72.2","18.2","18.2","18.2","18.2","18.2","18.2","18.2","17.4","16.8","15.65","14.25","11.3","9.28","8.18","+28.2","+29.2","-0.06","+0.39","1,165","1,133"
="4529","淳紳","14.75","+4.24","+7.27","+13.9","+16.6","+4.61","+54.8","+37.9","15.9","15.9","15.9","15.9","15.9","15.9","15.9","13.8","12.65","12.45","12.35","9.02","8.91","6.48","+0.84","+0.28","+0.83","+0.83","1,787","4,164"
="4534","慶騰","15.1","+0.33","+1.34","+15.3","+18.4","+16.2","+26.9","0","15.55","15.75","15.75","15.75","15.75","16.35","17.7","14.4","13.15","12.45","12.45","10.85","10.85","8.23","+1.24","-1.24","+0.5","+0.84","670","1,999"
="4707","磐亞","12.8","-0.39","+1.59","+0.39","+2.4","+2.81","-3.4","-5.19","13","13","13","13","14","14","15.65","12.6","12.6","12.45","12.25","12.25","12.25","10.6","+6.92","+2.99","0","0","875","2,467"
="4714","永捷","14.25","-0.7","-3.39","-4.04","-1.04","0","+4.01","-6.25","14.8","15.05","15.1","15.9","15.95","16.15","16.15","14.2","14.2","14.2","14","13.4","11.75","11.15","-12.6","-5.79","+0.16","+0.03","1,119","1,230"
="4716","大立","15.6","-3.11","+0.97","+4","+3.65","+5.05","+9.09","-2.5","16.9","16.9","16.9","16.9","16.9","16.9","18.75","15.5","15","15","14.65","13.8","13.55","13.55","-3.41","-1.1","-0.01","-0.01","513","1,608"
="4720","德淵","19.5","0","+9.55","+23","+28.7","+36.4","+37.3","+30.4","20.95","20.95","20.95","20.95","20.95","20.95","20.95","18.8","15.8","15","14.25","14.15","13.1","13.1","+0.24","-0.09","+35.6","+36.3","16,668","18,806"
="4721","美琪瑪","152.5","-0.65","-1.93","-3.48","-4.39","+1.33","+30.9","+97","162","162","170.5","170.5","184.5","184.5","184.5","147","147","147","147","114","75.6","50","+3.79","+0.36","-1.04","-1.24","2,734","1,923"
="4744","皇將","38","+1.6","+3.26","-2.31","+0.8","+35.2","+40.5","+47.6","40.4","40.4","42.6","42.6","42.6","42.6","42.6","36.8","36.8","36.8","29.7","24.45","24.45","23.05","-2.56","-1.12","-2.31","-3.24","4,176","641"
="4755","三福化","161","-7.2","-5.01","-9.55","+25.8","+74.8","+137","+149","174.5","187.5","187.5","187.5","187.5","187.5","187.5","156.5","156.5","123.5","91.5","66.7","59.6","56.2","+11.3","+3.02","-4.04","-10.3","2,684","1,289"
="4904","遠傳","64","+0.31","-0.16","-0.93","+0.31","+0.63","+3.73","-1.69","64.3","64.7","64.7","64.7","65","65.6","66.8","63.3","63.3","63.3","62.3","60.7","60","59.8","+9.03","-3.55","0","0","1,495","1,693"
="4906","正文","31.4","0","-2.18","-1.41","+5.9","+9.41","+20.1","-5.14","32.2","32.95","32.95","32.95","32.95","35.2","36.95","30.6","30.6","29.7","28.35","25.2","24.25","24.25","+3.34","-1.89","-5.86","-6.2","5,355","4,910"
="4915","致伸","56.5","-1.4","+0.89","-0.88","-2.59","+3.86","+12.3","-1.74","58.5","58.5","60.9","60.9","60.9","64.8","67","56.4","55.7","55.7","51.9","49.55","47.8","47.4","-6.59","-7.06","+0.08","-0.41","3,519","7,210"
="4927","泰鼎-KY","137","+6.61","+1.86","+6.2","+16.6","+46.4","+93.5","+129","138","138","138","138","138","138","138","125.5","125.5","117.5","93.4","70.4","53.6","44.55","+2.95","+7.47","+3.88","+8.09","13,824","14,971"
="4934","太極","37.65","-1.18","-3.59","-5.4","+11.6","+12.7","+5.91","+61.6","39.7","40.9","40.9","40.9","40.9","42","42","37","37","33.85","33","32.3","22.95","20.7","+2.86","+2.1","0","0","4,070","8,313"
="4938","和碩","69.3","+0.58","+0.58","0","+1.17","+3.74","+3.74","+1.76","69.3","69.6","69.6","69.6","70.9","70.9","84.5","68","68","68","66.7","66.1","63.5","63.5","+14.3","+16.1","+0.02","+0.03","8,183","6,009"
="4939","亞電","27.1","+4.23","+14.3","+19.4","+30.6","+31.6","+41.9","+11.1","27.2","27.2","27.2","27.2","27.2","27.2","27.6","23.05","22.7","20.8","20.35","18.5","17.9","17.9","-0.62","-1.54","+1.13","+0.85","42,064","12,277"
="4946","辣椒","78.1","+10","+18.3","+43","+26","+119","+144","+105","78.1","78.1","78.1","78.1","78.1","78.1","78.1","66.4","55","53.4","35.7","29.15","27.7","27.7","+0.61","+0.38","","","1,431","1,070"
="4960","誠美材","13.35","-1.11","-1.84","-3.61","+3.89","+2.69","+22.5","+12.7","13.75","14.1","14.1","14.25","14.25","14.25","16","13.25","13.25","12.8","12.65","10.9","10","10","+2.84","+2.08","-0.16","+0.17","5,376","7,726"
="5011","久陽","36.8","-0.54","+1.24","-0.14","+13.4","-10.4","+47.8","+23.5","39.3","39.3","39.3","43","44","44","45.75","36.4","36.15","32.5","32.15","23.6","23.6","20.8","-2.04","-4.29","-0.32","+0.09","1,330","3,255"
="5227","立凱-KY","98","-0.1","+4.14","+1.98","+39","","+253","+298","102","102","102","102","102","102","102","95.6","94","72","67.5","24.05","21.8","8.85","+3.04","+2.01","","","1,142","1,731"
="5234","達興材料","149.5","-0.33","-3.86","+6.79","+15.4","+11.2","+69.7","+62.1","163","163","163","163","163","163","163","143.5","139","126.5","122.5","85.5","85.5","81.9","+5.34","+6.51","-0.59","+0.52","2,575","3,186"
="5258","虹堡","40.3","+1","+4.68","+3.6","+1.26","+20.1","+46.8","+89.6","41.2","41.2","43.7","43.7","43.7","43.7","43.7","38.2","37.8","37.8","33.05","25.85","19.85","17.8","+1.24","-1.61","+0.43","-0.24","3,983","5,320"
="5299","杰力","219","-1.35","+3.3","+13.2","+11.5","+13.5","+25.9","+22","227","227","227","227","227","265","265","214","194.5","192","188.5","159.5","158","110.5","-7.62","-1.51","+1.38","+1.43","2,254","2,014"
="5309","系統電","38.5","-3.51","-3.02","-3.87","-7","-16","+16.5","+1.45","40.75","40.75","42.3","46.7","47","47","47","37.7","37.7","37.7","37.7","30","28.35","23.9","-4.76","-4.73","","","4,921","1,521"
="5315","光聯","18.15","+0.28","-2.94","-6.44","+0.55","+4.01","+20.2","-3.71","18.8","20.2","20.2","20.2","20.2","20.2","21.85","18","18","18","17.4","14.6","14.2","14.2","-10.4","-2.38","-0.55","+0.15","754","754"
="5328","華容","15.9","+1.92","+5.3","+7.07","+11.2","+7.43","+3.92","-6.19","16.1","16.1","16.1","16.1","16.1","19.7","19.7","15.3","14.7","14.3","14","13.8","13.65","11.2","-2.02","+1.82","+0.02","-0.04","3,591","3,147"
="5344","立衛","35.1","+7.83","-3.84","-11.7","+12","+1.3","+146","+126","37.2","41.8","41.8","41.8","41.8","41.8","41.8","32.35","32.35","30.85","30","13.3","13.2","12","-0.81","-5.02","","","1,464","963"
="5347","世界","147","-1.01","-2.97","-7.84","-6.96","-9.26","-2","+27.8","153.5","159.5","160","165","168","177","177","144","144","144","144","136","110","98.5","-26.5","-29.7","+1.51","+2.63","6,865","7,444"
="5351","鈺創","86","+1.9","-6.42","-6.01","-7.73","+1.18","+105","+153","93","93","95.5","99.9","104","104","104","82.5","82.5","82.5","80.8","39.9","31.6","19.7","-1.18","-1.07","+2.8","+2.33","18,814","23,857"
="5371","中光電","83.6","-0.95","-4.89","-4.57","+0.36","+0.48","+55.7","+39.6","88.6","93.9","93.9","93.9","96","96","96","83.1","83.1","83.1","78.7","53.1","52.1","37.35","-14.6","-9.41","-1.05","0","4,136","3,502"
="5388","中磊","67.4","-2.74","-7.16","-4.13","0","-1.32","+8.53","+0.75","72.8","76.1","76.1","76.1","76.1","76.1","81.5","67.2","67.2","67.2","67.2","60.4","59.7","59.1","-19","-7.79","-0.27","+0.07","3,770","3,751"
="5392","能率","28.3","+4.24","+6.99","+4.62","+13.2","+14.3","+16","0","28.9","28.9","28.9","28.9","28.9","29.15","32.5","26.6","26.45","25","24.7","22.8","22.8","22.5","-2.1","-1.84","-0.36","+4.23","5,289","1,639"
="5426","振發","12.15","-0.41","-3.57","-2.41","+2.1","+0.83","+20.3","+18.5","12.6","13","13.7","13.7","14.9","14.9","14.9","12","12","11.85","11.7","10.15","9.96","9.25","-11.5","-6.51","+0.48","-1.72","240","345"
="5434","崇越","171","+1.79","+7.21","+9.27","+13.6","+17.1","+25.3","+32.6","172","172","172","172","172","172","172","161","157","151","145","134","126","116.5","+22.4","+22.4","+0.34","+0.47","1,810","1,931"
="5469","瀚宇博","44.25","-0.9","-1.78","-2.21","+0.11","-1.45","+11.6","-7.81","45.6","45.6","45.95","46.05","47.95","51.2","54","44.2","44.2","44.2","43.8","38.45","37.9","37.9","+8.61","+13.5","-0.01","-0.02","1,112","1,684"
="5483","中美晶","242.5","-1.82","+4.75","+2.54","+11.2","+15.8","+33.6","+23.7","248.5","249","249","249","249","249","249","233.5","231.5","221","212","174","160","140","+5.73","+4.45","-0.25","-0.3","7,018","13,946"
="5488","松普","10.2","+0.99","-5.56","+0.99","-2.39","+10.7","+29.1","+24.2","10.95","10.95","10.95","10.95","10.95","10.95","11","9.92","9.92","9.83","8.98","7.61","7.53","6.28","-5.23","+1.22","","","656","1,041"
="5519","隆大","22.5","+0.9","+3.21","+4.41","+6.64","+5.39","+6.13","-1.32","22.55","22.55","22.55","22.55","22.55","23.55","25.75","21.9","21.6","21.05","21","20.1","19.35","14.2","+23","+15.9","-0.01","0","1,176","1,185"
="5536","聖暉","239.5","+1.05","+9.36","+14","+20.7","+22.8","+32.3","+29.1","240","240","240","240","240","240","240","221","212","199.5","195","181","178","178","+25.3","+22.3","+0.43","+1.69","980","2,061"
="5607","遠雄港","66.8","+2.77","+2.45","-0.45","-1.91","+9.87","+54.8","+86.1","67.3","67.8","68.8","71.2","71.2","71.2","71.2","62.6","62.6","62.6","60.3","39.6","34.85","25.7","+18.2","+7.66","-2.64","-2.47","1,035","905"
="5871","中租-KY","267","-0.56","-0.37","+0.38","+6.37","+2.69","+14.1","+25.6","271","272","272","272","276","283.5","283.5","259.5","259.5","250","247.5","226","206.5","150.5","+9.11","+18.5","+0.28","+0.36","1,900","2,434"
="5876","上海商銀","47.85","+0.63","+1.48","+0.63","+1.81","+0.74","+8.26","+6.1","47.85","47.85","47.85","47.9","48.15","48.15","48.15","46.95","46.95","46.95","46.4","42.6","40.2","37.4","+39.8","+36.1","-0.01","-0.02","3,329","2,174"
="5880","合庫金","25.75","+0.78","+1.38","+0.98","+3.21","+5.97","+16.3","+20.3","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.2","25.2","24.9","24.3","21.75","20.9","19.15","+25.9","+10.3","-0.25","-0.35","11,340","9,374"
="6005","群益證","16.9","0","-0.29","0","+3.05","+2.74","+12.3","-2.31","17","17.15","17.15","17.15","17.15","17.85","19.6","16.75","16.75","16.4","16.25","14.75","14.5","13.2","-5.54","+0.46","-0.26","-0.23","3,540","3,022"
="6026","福邦證","22.9","-0.22","-2.76","+3.62","+16.5","+29.7","+64.2","+24.8","23.65","24","24","24","24","24","24","22.65","22.05","19.75","17.8","14.15","13","10.15","+16.5","+10.6","+1.98","+2.24","4,129","5,592"
="6104","創惟","194","+3.19","-1.02","-1.52","-4.9","+5.43","+65.8","+169","201","204","214.5","222","222","222","222","188","188","188","175.5","114","70.3","48","-2.46","-0.98","-2.91","-2.52","12,684","7,277"
="6108","競國","22.9","-1.93","+4.09","+4.09","+8.53","+6.51","+13.1","+9.83","23.55","23.55","23.55","23.55","23.55","26.35","26.35","21.9","21.85","21.15","20.75","19.5","19.5","16.95","+0.8","-1.16","+0.04","+0.04","1,952","2,905"
="6120","達運","15.15","+1.68","-5.9","+4.12","+5.94","+31.7","+43.6","+13.1","16","16.5","16.5","16.7","16.7","16.7","18.9","14.7","14.45","14","11.4","10.2","9.9","9.9","-4.26","-2.65","-6.41","+1.81","11,867","26,385"
="6121","新普","338","-1.74","+3.36","+3.05","+5.62","+2.89","+16.6","-4.11","349","349","349","349","349","380","397.5","328","327","322","318.5","273.5","273.5","273.5","+14.8","+9.08","0","-0.01","922","1,742"
="6125","廣運","28.5","-1.04","0","-0.18","+8.78","+9.2","+6.54","+27.5","29.85","31","31","31","31","31","31","28.15","28.15","26.25","25.55","25.2","21.45","19","+12.6","+8.08","-0.54","-0.68","3,134","8,888"
="6126","信音","31.85","+3.58","+4.94","+0.95","+14","+12.3","+19.5","+31.3","31.85","32.4","32.4","32.4","32.4","32.6","34.95","29.9","29.9","28.2","27.5","24.05","22.15","21.15","+12.2","+4.02","-1.03","+0.25","5,907","4,875"
="6127","九豪","31.6","0","+4.81","+6.4","+10.3","+12.5","+32.2","-2.17","32.05","32.05","32.05","32.05","32.05","36.15","37.25","29.85","29.35","28","26.95","22.7","21.7","21.7","+0.15","-0.68","+1.03","+0.83","7,645","7,456"
="6133","金橋","11.35","+0.89","0","+0.44","+8.61","+30.8","+33.2","+24","11.7","11.7","11.9","11.9","11.9","11.9","12.65","11.1","10.95","10.3","8.64","8.31","8.28","8.19","-0.32","+0.82","-0.72","-0.74","986","641"
="6138","茂達","241","-4.93","-11.6","-15.4","-6.59","-2.43","+50.2","+38.1","274","286","286","286","286","286","286","239.5","239.5","239.5","230.5","150","140.5","78.2","-14","-9.23","-3.52","-2.86","7,348","4,917"
="6139","亞翔","31.25","+1.13","-2.5","-1.73","+10.2","+9.84","+12.8","0","32.65","33.8","33.8","33.8","33.8","34.5","35.55","30.4","30.4","28.35","28","26.65","26.4","24.2","+13.8","+3.02","-0.28","+0.19","741","1,166"
="6143","振曜","60.5","+3.42","+3.95","+5.95","+2.37","+4.49","+15.2","+25.4","62.5","62.5","62.5","62.5","66.3","66.3","66.3","57.6","56.5","56.3","56","49.25","40.6","37.2","+1.93","+3.26","+0.21","+0.19","2,432","3,249"
="6152","百一","11.55","-2.53","-4.94","-9.06","+2.21","0","+41.7","+13.8","12.35","12.85","13.2","13.2","13.2","13.2","14.1","11.5","11.5","11.35","11.1","8.05","7.86","7.86","+3.51","-2.77","0","0","1,547","1,168"
="6156","松上","24.1","+1.05","-0.82","+7.59","+14.5","+35","+59.6","+36.2","26.7","26.7","26.7","26.7","26.7","26.7","26.7","23.65","21.95","20.7","17.75","14.6","14.35","14.35","-0.64","-0.08","+8.92","+8.75","5,351","7,666"
="6158","禾昌","55","+1.85","+1.1","-0.54","+41.9","+61.8","+75.4","+84.3","55.8","55.8","57.3","57.3","57.3","57.3","57.3","53.7","52","41.15","33.95","30.15","29.3","25.1","+11.5","+13.3","-2.63","-4.08","1,968","1,745"
="6161","捷波","31.35","+7.92","+7.55","+5.91","+3.81","+7.55","+26.2","+15.7","31.4","31.4","31.4","31.4","31.5","33.9","33.9","28.9","28.85","28.85","28.45","24.25","22","17.6","-6.21","-7.36","-0.01","-0.04","4,323","220"
="6163","華電網","20.15","-1.23","-2.18","-3.36","-0.25","-3.36","-4.73","+17.8","21.15","21.15","21.15","22.35","23.2","23.2","23.2","20.15","20.15","20.15","20.05","18.5","16.35","14.8","-14.2","-6.89","-0.55","-0.59","1,119","1,431"
="6167","久正","15.85","+2.26","-0.63","-4.23","-3.94","+13.2","+74","+81.1","16.5","16.9","17.45","17.45","17.45","17.45","17.45","15.2","15.2","15.2","12.9","8.87","8.28","7.3","+9.73","+7.57","","","2,679","2,922"
="6180","橘子","69.7","+0.43","-1.13","+1.01","+0.87","+11.3","+26.5","+9.59","70.9","72.5","72.5","73.8","73.8","73.8","73.8","68.1","68.1","65.8","61.5","55.2","53.8","53.8","+2.05","-0.56","+0.31","+0.98","7,839","3,767"
="6182","合晶","82.9","+0.48","-2.24","-2.47","+2.35","-1.66","+33.5","+29.1","86.4","87.8","87.8","89.5","89.5","89.5","89.5","81.2","81.2","81.2","79.7","54.5","54.5","37.6","-3.74","-3.71","-0.6","-0.26","12,131","20,956"
="6185","幃翔","15.4","+4.41","+1.65","+2.33","+1.32","+14.9","+18.9","+17.6","15.45","15.45","16.45","16.45","16.45","16.45","16.45","14.55","14.55","14.55","13.3","12.8","12.55","11.5","+0.97","+2.42","+0.52","+0.39","2,157","585"
="6187","萬潤","136","+5.02","+11.5","+10.1","+18.8","+16.2","+27.1","+5.84","140.5","140.5","140.5","140.5","140.5","169","169","122.5","118","115","109","100.5","97.6","92.6","+12.6","+7.8","+0.48","+0.89","17,478","4,708"
="6188","廣明","46.05","-1.71","-2.64","-5.73","+0.55","+6.72","+25","+20.2","48.15","50.3","50.4","50.4","50.4","50.4","56.5","45.45","45.45","45.45","42.75","36.5","33.75","33.75","+6.25","+2.66","-0.11","-0.28","5,085","3,597"
="6190","萬泰科","38.85","-1.4","-7.06","-9.86","-3.36","+5.86","+62.9","+43.6","42.5","44.25","45.4","47.3","47.3","47.3","47.3","38.4","38.4","38.4","38","22.25","21.85","16.8","-1.66","-1.49","+7.85","+10.8","5,541","11,241"
="6191","精成科","37.4","-0.66","-2.09","-3.98","+0.27","-3.48","+19.5","+5.5","38.65","39.1","39.9","42.05","42.05","42.05","42.05","37.25","37.25","37.25","37","30","30","23.2","-10.5","+0.64","-0.01","-0.11","2,066","3,145"
="6196","帆宣","180","+3.75","+2.27","+1.41","+12.5","+17.6","+60","+60.7","182","195","195","195","195","195","195","169.5","169.5","158","147","104","101","87","-0.83","-2.25","-3.64","+7.01","11,965","17,663"
="6205","詮欣","70","-0.14","+0.14","-10.6","-6.42","+12.9","+131","+119","76.8","79","81.5","81.5","81.5","81.5","81.5","67.5","67.5","67.5","59.8","29.6","29.6","27.15","-2.72","-0.43","-2.76","-4.66","3,071","5,651"
="6207","雷科","39","+2.9","-0.76","-5.11","+14","+26.2","+32.9","+26","40.05","41.95","42.5","42.5","42.5","42.5","42.5","37.6","37.6","34.3","30.65","27.9","27.65","24.7","+1.41","+0.31","+0.32","+0.9","4,262","3,168"
="6208","日揚","59.6","+1.19","+1.71","-5.99","+15.5","+15.5","+42.6","+43.1","64.4","64.4","64.4","64.4","64.4","64.4","64.4","57.5","57.5","51.5","50","40.05","39","35.65","-5.07","-3.77","-0.41","-0.19","4,617","10,033"
="6217","中探針","54.9","+5.78","+7.44","+5.98","+7.23","+2.81","+18.2","+44.7","56.3","56.3","56.3","57.5","65.3","65.3","65.3","51.4","50.6","50.6","49.9","45","37.1","28.85","+0.25","+0.03","-0.7","-1.29","13,025","761"
="6226","光鼎","16.4","+1.55","+1.23","-2.67","+3.14","+2.18","+20.6","+74.7","16.9","17.05","17.65","17.65","18.3","20.3","20.3","16.05","16.05","16.05","15.6","12.65","9.27","7.6","+0.05","+0.18","+0.45","-3.46","6,738","2,767"
="6235","華孚","35","-0.99","-4.11","-0.85","-3.05","+19","+107","+82.8","40.1","40.1","40.1","40.1","40.1","40.1","40.1","35","35","31.85","28.55","16.8","15.8","15.3","-0.76","-0.39","-9.96","+0.54","33,476","29,124"
="6239","力成","98.5","-1.5","+0.1","-0.61","+1.03","+1.65","-2.96","-11.3","100","100","100","100","102","116","117","97.6","97.3","97.3","95.3","93.5","93.5","92","+3.75","-12","-0.05","+0.09","5,862","5,646"
="6244","茂迪","34.65","-3.75","-3.48","-4.68","-6.48","+0.87","+21.4","+6.94","37.4","37.4","37.45","39.35","39.35","39.35","43.25","34.65","34.65","34.65","34.35","28.6","27.25","25.95","-8.85","-11.5","","","5,523","8,041"
="6251","定穎","22.4","-0.22","-0.22","-1.97","-1.1","+1.59","+11.2","-2.18","23.1","23.1","23.35","24.65","24.65","25.4","25.4","22.1","22.1","22.1","22.1","18.5","18.5","15.75","-2.07","-0.95","-0.08","-0.09","2,699","6,183"
="6257","矽格","59.3","-0.5","+0.85","+0.51","+1.89","-1.5","+4.59","+4.04","60.6","60.6","60.6","60.7","64.5","72.7","72.7","58.3","58.3","58.3","56.8","53.5","53.5","43.65","-10.4","-9.63","+0.04","+0.06","2,911","8,209"
="6265","方土昶","17.1","+0.59","0","-4.2","-5.26","-10.7","+61.3","+66.8","17.55","18.4","18.95","20.95","20.95","20.95","20.95","16.9","16.9","16.9","16.7","10.15","9.41","7.01","+10.3","+3.15","+0.04","-1.37","2,483","2,148"
="6266","泰詠","33.5","+5.68","+11.7","+19.6","+42.9","+71.8","+73.6","+54.7","33.5","33.5","33.5","33.5","33.5","33.5","33.5","29.5","28.15","23.05","19.4","18.8","18.75","18.7","+2.36","+1.67","+12.5","+11.4","9,932","7,366"
="6271","同欣電","285","-3.88","-3.06","-5","0","-1.38","+22.1","+24.2","302","308","308","308","323.5","323.5","323.5","282","282","282","277.5","214.5","208","145","-10.6","-11.6","+2.02","+3.12","4,120","1,633"
="6275","元山","39.75","-1.73","-2.81","-5.13","+5.02","+15.2","+39.2","+28.8","42.4","43","44.6","44.6","44.6","44.6","44.6","39.45","39.45","36.65","33.85","27.5","26.5","22.8","+0.26","-1.31","+0.76","+2.3","2,289","6,603"
="6278","台表科","133","+1.53","+7.26","+9.02","+13.2","+10.8","+27.3","+4.72","133","133","133","133","133","135","138.5","124","122.5","117.5","114","99.1","97.1","91.1","+12.5","+11.4","+0.95","+0.94","16,363","13,940"
="6282","康舒","37.35","+0.54","+3.89","+1.91","+6.11","+11.3","+30.8","+37.1","38.9","38.9","39.95","39.95","39.95","39.95","39.95","36.05","35.85","35.8","33.65","26.4","25.05","22.5","-2.55","-3.49","+0.52","-0.1","18,259","59,715"
="6285","啟碁","75.2","-0.53","-2.34","-2.72","+0.13","+3.16","+2.31","-0.66","77.3","78.6","78.6","79","80.6","81","81.7","75","75","74.6","73.1","69.6","67.6","58.8","-7.29","+3.15","+0.15","+0.26","1,553","2,700"
="6414","樺漢","258","-6.52","+5.74","+12.9","+15.2","+8.86","+44.9","+12.4","276","276","276","276","276","276","284.5","240","228.5","220.5","218","177","176","176","+0.32","+0.82","+3.8","+4.02","15,878","17,097"
="6432","今展科","40.2","-0.37","-5.3","+6.21","+7.2","+7.49","+20.2","-7.9","45.45","45.45","45.45","45.45","45.45","49","49.75","39.5","37.9","37","37","31.6","31.6","31.6","-1.62","+0.29","+1.19","+1.19","192","619"
="6435","大中","149","-1.97","-3.87","+2.41","+2.76","+0.34","+22.6","+14.6","163","163","163","163","171","171","171","147.5","146","142.5","138","115.5","109","91.5","-6.69","-0.8","-0.62","-0.8","601","857"
="6438","迅得","116","-0.43","+0.43","+2.65","+5.94","+5.45","+16.5","+1.31","120","120.5","120.5","120.5","121","125","129","114","113.5","107","103.5","92.9","92.9","79","+6.19","+1.58","-0.53","+0.28","2,639","2,789"
="6443","元晶","40.9","-2.62","-2.73","-3.54","-2.39","-0.24","+37","+23","44.75","44.75","44.75","44.75","44.75","44.75","48.95","40.75","40.75","40.5","40.1","29.3","26.25","26.25","-1.41","-1.4","+0.3","+1.19","26,407","96,518"
="6488","環球晶","845","-2.99","-2.99","-3.43","+4.84","+5.49","+7.78","-6.11","899","906","906","906","906","972","972","843","843","823","790","732","708","606","+1.07","+2.26","0","-5.03","2,883","2,202"
